地址	城市	lat_transformed	lon_transformed	Price
上海市宝山区金星绿苑	上海市	342976.91520570446	3477695.1997728567	22453.0
上海市宝山区金兰雅墅	上海市	343817.44350985653	3475626.066094787	72467.0
上海市宝山区万科琥珀郡园	上海市	343928.2848541837	3474511.1815755945	42774.0
上海市宝山区东西巷街79弄	上海市	341881.0956707555	3476943.788516315	23281.0
上海市宝山区罗新苑东区	上海市	343011.71697520145	3478048.787541757	22812.0
上海市宝山区富南苑	上海市	344280.2212320139	3473578.1221568454	26749.0
上海市宝山区朗诗绿岛(别墅)	上海市	342618.18548921205	3475906.7163392175	45267.0
上海市宝山区铂珏公馆	上海市	343108.56209449936	3476300.207067958	43237.0
上海市宝山区镇东新村	上海市	342374.15843597986	3476852.1482137665	30190.0
上海市宝山区富辰花苑	上海市	343621.6245998115	3473867.2770163245	34343.0
上海市宝山区富长苑	上海市	343989.0335499118	3473825.5752549106	30582.0
上海市宝山区东南弄村公寓	上海市	342674.38249069813	3476623.414353956	21888.0
上海市宝山区信达郡庭	上海市	342880.6131773684	3475704.924481377	49084.0
上海市宝山区朗诗绿岛(公寓)	上海市	342618.18548921205	3475906.7163392175	45075.0
上海市宝山区富秀苑	上海市	343956.72649204504	3474111.8772834744	30099.0
上海市宝山区罗盛苑	上海市	341856.3564835971	3477732.5035658022	22311.0
上海市宝山区阳光城花满墅	上海市	343968.53846574266	3475399.413554932	37918.0
上海市宝山区远洋博堡雅墅	上海市	344203.98363957787	3475481.535152396	86095.0
上海市宝山区美罗家园美安苑	上海市	342308.94572034443	3474012.477009984	33175.0
上海市宝山区万科琥珀臻园	上海市	344021.2112132895	3475059.2285851208	38853.0
上海市宝山区朗诗绿岛(公寓)	上海市	342618.18548921205	3475906.7163392175	45075.0
上海市宝山区布长街52弄	上海市	342201.21973522694	3476640.178546354	20521.0
上海市宝山区美罗家园宝欣苑一村	上海市	341322.5370521574	3475291.4585051117	27110.0
上海市宝山区祁南新村	上海市	342651.95927820477	3476950.8143322053	28074.0
上海市宝山区市二路70弄	上海市	342184.25051571475	3476843.2214512173	23706.0
上海市宝山区罗店塘东街2号	上海市	355974.305637287	3475719.854051072	20872.0
上海市宝山区美罗家园罗智苑	上海市	342231.4589032811	3474237.502959726	29631.0
上海市宝山区美罗家园罗贤苑	上海市	342590.90341432113	3474111.2910707532	31033.0
上海市宝山区美罗家园罗秀苑	上海市	342808.3080447742	3473536.267324758	29980.0
上海市宝山区上置香岛原墅(公寓)	上海市	343330.67091466836	3476568.4836584916	35601.0
上海市宝山区罗升路222弄	上海市	342075.22559163795	3476590.6922905347	35963.0
上海市宝山区阳光城花满墅	上海市	343968.53846574266	3475399.413554932	37918.0
上海市宝山区美罗家园宝欣苑八村	上海市	341322.5370521574	3475291.4585051117	27798.0
上海市宝山区罗升路257弄	上海市	341982.0971752433	3476593.9622065616	22933.0
上海市宝山区东太路265弄	上海市	343927.42687080754	3473705.440776578	26446.0
上海市宝山区美罗家园罗翔苑	上海市	342827.98647854826	3474191.936527549	27810.0
上海市宝山区南东路61号	上海市	343884.5543256956	3473631.885954926	22726.0
上海市宝山区市一路158号	上海市	342684.4690718103	3477112.8806400304	36458.0
上海市宝山区美罗家园宝欣苑四村	上海市	341322.5370521574	3475291.4585051117	34123.0
上海市宝山区市二路60弄	上海市	342184.25051571475	3476843.2214512173	29293.0
上海市宝山区云麓之城	上海市	341788.10060041357	3478371.4379162905	33330.0
上海市宝山区罗兰佳苑东区	上海市	341972.4996050778	3474890.4391884934	29530.0
上海市宝山区华润卓越玲珑悦府	上海市	345063.27151494776	3476400.099865525	36474.0
上海市宝山区中集金地美兰城二期南区	上海市	342254.1983359141	3475353.5999659016	44350.0
上海市宝山区中集金地美兰城一期	上海市	342431.5200334003	3475464.1787029156	45360.0
上海市宝山区中集金地美兰城二期北区	上海市	342254.1983359141	3475353.5999659016	43628.0
上海市宝山区建发云锦湾	上海市	342082.20450026897	3474656.758673293	46952.0
上海市宝山区美罗家园年吉苑	上海市	342124.58670466277	3475645.376525734	31479.0
上海市宝山区塘东街6号	上海市	342103.2834295866	3476778.1049883496	20773.0
上海市宝山区祁南一村	上海市	355974.305637287	3475719.854051072	22665.0
上海市宝山区金融街·美兰金悦府	上海市	345653.0804234244	3474717.2191068185	37174.0
上海市宝山区美兰湖岭域	上海市	343454.1272625532	3474420.44899896	38001.0
上海市宝山区佳欣苑	上海市	341311.3003944518	3474604.1525759357	25882.0
上海市宝山区美罗家园美文苑	上海市	342387.9824042637	3473770.1348347655	30418.0
上海市宝山区罗兰佳苑西区	上海市	341689.1864565732	3474831.045027622	27378.0
上海市宝山区金丰苑二居	上海市	341098.6555645655	3474630.356794967	25032.0
上海市宝山区罗溪路60弄	上海市	342580.06785166485	3476592.5472783684	22757.0
上海市宝山区美罗家园美平苑	上海市	342502.4034388704	3474317.7654064544	30173.0
上海市宝山区美罗家园鼎苑	上海市	342179.0995806963	3473297.8473192337	27207.0
上海市宝山区美罗家园绣苑	上海市	342007.1582605888	3474178.62386269	27680.0
上海市宝山区保翔苑	上海市	344668.9648236595	3470536.6207371172	29657.0
上海市宝山区金丰苑三居	上海市	341098.6555645655	3474630.356794967	25290.0
上海市宝山区美罗家园宝欣苑六村	上海市	341322.5370521574	3475291.4585051117	26253.0
上海市宝山区美罗家园宝欣苑七村	上海市	341322.5370521574	3475291.4585051117	26454.0
上海市宝山区美罗家园宝欣苑五村	上海市	341322.5370521574	3475291.4585051117	27003.0
上海市宝山区美罗家园佳翔苑	上海市	341520.27951341297	3475410.292201607	25757.0
上海市宝山区美兰湖颐景园	上海市	343823.55284208816	3474702.364183258	35208.0
上海市宝山区美兰金邸	上海市	343676.1888655233	3474962.881032033	48967.0
上海市宝山区金丰苑一居	上海市	340997.2556240432	3475003.0350904386	24137.0
上海市宝山区罗南二村	上海市	344194.46825889254	3473776.841927305	25410.0
上海市宝山区美罗家园吉翔苑	上海市	341833.2617061098	3475431.0297145387	30260.0
上海市宝山区美罗家园润苑	上海市	341207.30571608245	3475289.1415580222	25769.0
上海市宝山区美罗家园罗安苑	上海市	342677.8598267584	3473890.1030307007	27891.0
上海市宝山区美罗家园慧苑	上海市	341928.98695835995	3473272.116320664	25886.0
上海市宝山区金辉兰湖美域	上海市	342947.23385289736	3476630.9576610867	36536.0
上海市宝山区美罗家园雅苑	上海市	341854.954999843	3474123.61055521	25046.0
上海市宝山区正荣国领(别墅)	上海市	343969.0052706459	3476255.1712822095	45606.0
上海市宝山区美兰金邸	上海市	343676.1888655233	3474962.881032033	48967.0
上海市宝山区金丰苑一居	上海市	340997.2556240432	3475003.0350904386	24137.0
上海市宝山区美兰湖颐景园	上海市	343823.55284208816	3474702.364183258	35208.0
上海市宝山区美罗家园佳翔苑	上海市	341520.27951341297	3475410.292201607	25757.0
上海市宝山区美罗家园罗安苑	上海市	342677.8598267584	3473890.1030307007	27891.0
上海市宝山区招商主城	上海市	341781.2984158729	3479555.618528306	27782.0
上海市宝山区罗溪花苑	上海市	342449.0371012046	3477510.333302424	22740.0
上海市宝山区祁南二村	上海市	342651.95927820477	3476950.8143322053	23008.0
上海市宝山区罗南一村	上海市	343792.3196905105	3473501.7337245257	28467.0
上海市宝山区佳境苑	上海市	341607.0282075126	3474536.718408427	26695.0
上海市宝山区美兰湖中华园	上海市	343645.389619219	3476216.4496984454	34095.0
上海市宝山区市一路256弄	上海市	342163.7715459948	3476938.907890247	26711.0
上海市宝山区市一路213号	上海市	342344.3399896361	3476957.9719898347	27889.0
上海市宝山区罗太路449弄	上海市	341697.9904722406	3476825.0204653363	25930.0
上海市宝山区南东路5号	上海市	343922.8627371238	3473525.943984521	28544.0
上海市宝山区市一路256弄	上海市	342163.7715459948	3476938.907890247	26711.0
上海市宝山区市一路215号	上海市	342330.9926490921	3476953.767126688	29067.0
上海市宝山区美兰湖别墅	上海市	343392.8544884146	3474806.2372209467	55890.0
上海市普陀区曹杨六村(沙溪园)	上海市	348353.0269178668	3457071.323480517	58168.0
上海市普陀区曹杨四村(兰花大楼)	上海市	347894.8235100463	3457258.1778670573	56428.0
上海市普陀区曹杨五村(杏梅园)	上海市	347882.38082813483	3456903.2832370787	57445.0
上海市普陀区曹杨五村(南岭园)	上海市	348030.6180767341	3456959.8088150797	56218.0
上海市普陀区曹杨五村(芙蓉园)	上海市	347750.10662904545	3456823.04915828	59577.0
上海市普陀区曹杨五村(金岭园)	上海市	348080.7295309041	3456759.6257210257	58644.0
上海市普陀区曹杨四村(枣阳园)	上海市	347512.7906791537	3457181.86317649	57908.0
上海市普陀区曹杨三村(杏杨园)	上海市	347428.1566100108	3457179.4305430697	62843.0
上海市普陀区棠浦路105号	上海市	347757.1470562391	3457411.300103504	55986.0
上海市普陀区曹杨一村	上海市	347975.3164806492	3457607.344519355	63104.0
上海市普陀区花溪园	上海市	347935.16503489716	3457200.8655688693	69665.0
上海市普陀区五星公寓	上海市	348158.0627184895	3456828.6880597793	58290.0
上海市普陀区安居兰庭	上海市	347538.842577543	3457891.636404289	96770.0
上海市普陀区梅岭北路109号	上海市	348059.1193536509	3457616.799398014	56677.0
上海市普陀区万都花园(普陀)	上海市	347591.59208404314	3456878.5156240864	75995.0
上海市普陀区恒陇丽晶公寓	上海市	348194.6432281792	3456767.6682393025	97327.0
上海市普陀区泰富苑	上海市	348110.44495758694	3456658.6931603826	68281.0
上海市普陀区金梅园	上海市	347503.0122534364	3457481.445513695	65631.0
上海市普陀区曹杨五村(梅花园)	上海市	348034.2214014627	3457091.192613032	61370.0
上海市普陀区沙田新苑	上海市	348427.9087338466	3457201.606647274	72894.0
上海市普陀区曹杨三村(兰岭园)	上海市	347357.3199779076	3457809.045052146	57874.0
上海市普陀区曹杨君悦苑	上海市	348410.3410862948	3457438.895691483	64333.0
上海市普陀区曹杨七村	上海市	348231.8729850757	3457435.729598642	61938.0
上海市普陀区中桥大楼	上海市	348251.8144854788	3457643.1301076664	61745.0
上海市普陀区东元大楼	上海市	348428.84592176334	3457526.2989802635	64163.0
上海市普陀区常高公寓	上海市	348226.6677773416	3457152.765487937	66998.0
上海市普陀区香山苑	上海市	347573.03081215045	3457150.7395602856	64357.0
上海市普陀区曹杨华庭	上海市	347658.8239914627	3457305.8758308375	80942.0
上海市普陀区曹杨四村(兰花园)	上海市	347829.3689142107	3457166.1291899113	57879.0
上海市普陀区棠浦路105号	上海市	347757.1470562391	3457411.300103504	55986.0
上海市普陀区曹杨六村(沙溪园)	上海市	348353.0269178668	3457071.323480517	58168.0
上海市普陀区曹杨二村（北梅园）	上海市	347466.2655160397	3457978.4634309043	57269.0
上海市普陀区阳光公寓(普陀)	上海市	356740.9768579146	3454240.0020091366	76643.0
上海市普陀区曹杨二村(北岭园)	上海市	347474.5296096601	3457976.7913401024	54077.0
上海市普陀区曹杨二村(北杨园)	上海市	347466.2655160397	3457978.4634309043	57019.0
上海市普陀区曹杨五村(南杨园)	上海市	347915.0226202685	3456668.3228326454	60547.0
上海市普陀区杏园	上海市	347383.6796832599	3457338.6626316207	60836.0
上海市普陀区梅岭苑	上海市	348230.0696839211	3457024.609053606	60019.0
上海市普陀区联农大厦	上海市	348323.652305359	3457608.2167719635	76958.0
上海市普陀区曹杨四村(桐柏园)	上海市	347673.0657229633	3456912.1439927267	59938.0
上海市普陀区曹杨六村(兰溪园)	上海市	348529.612856583	3457347.7023862577	60925.0
上海市普陀区西部秀苑	上海市	347301.78245205304	3457347.168886827	100820.0
上海市普陀区梅岭园	上海市	348230.0696839211	3457024.609053606	60901.0
上海市普陀区曹杨九村	上海市	347497.5045180655	3456676.8470147536	59900.0
上海市普陀区美源公寓	上海市	348095.005760527	3457428.230315104	65179.0
上海市普陀区曹杨六村	上海市	348347.642835482	3456988.282445245	62500.0
上海市普陀区银都名庭	上海市	348183.5528787016	3456685.5943507967	66995.0
上海市普陀区桐柏公寓	上海市	347799.50387967564	3456852.1546271653	82934.0
上海市普陀区曹杨三村	上海市	347181.17494293884	3457814.0546636037	58245.0
上海市普陀区曹杨六村	上海市	348347.642835482	3456988.282445245	62500.0
上海市普陀区银都名庭	上海市	348183.5528787016	3456685.5943507967	66995.0
上海市普陀区美源公寓	上海市	348095.005760527	3457428.230315104	65179.0
上海市闵行区景舒苑二村	上海市	356102.6927346897	3439228.8679725514	42015.0
上海市闵行区一品漫城三期（别墅）	上海市	355678.3344329527	3443678.082037354	59065.0
上海市闵行区陈南路418弄	上海市	356491.49034293875	3440740.426220815	46059.0
上海市闵行区景舒苑三村	上海市	356028.42251355643	3438856.7881925106	39893.0
上海市闵行区新浦江城(浦驰路1659弄)	上海市	355742.6365568001	3442350.4894617638	79867.0
上海市闵行区一品漫城四期（别墅）	上海市	355468.31320297474	3443740.6168268193	70175.0
上海市闵行区景舒苑五村西区	上海市	356194.22340666875	3438589.420261163	42452.0
上海市闵行区新浦江城(江桦路399弄)	上海市	356507.1542396309	3442489.993516281	63795.0
上海市闵行区新浦江城(江桦路600弄)	上海市	355696.37252638047	3442355.726095341	75449.0
上海市闵行区新浦江城(浦锦路1658弄)	上海市	355742.6365568001	3442350.4894617638	75511.0
上海市闵行区新浦江城(浦驰路1809弄)	上海市	355714.1022355051	3442124.308069248	65823.0
上海市闵行区永康城浦欣苑	上海市	356229.16429846763	3434031.0598999234	28740.0
上海市闵行区永康城兴顺苑	上海市	356206.2572769243	3434541.9420516854	30631.0
上海市闵行区满香苑	上海市	356424.6558270645	3438696.4516028916	58377.0
上海市闵行区浦江坤庭—紫郡	上海市	355395.84220547543	3440656.93135817	74881.0
上海市闵行区滨浦新苑五村	上海市	356311.9212322441	3438248.4198260615	42597.0
上海市闵行区滨浦新苑八村	上海市	356264.42823826324	3437972.5732280477	37392.0
上海市闵行区景江苑A区	上海市	355737.7829828169	3439691.3811465437	43322.0
上海市闵行区景舒苑十村西区	上海市	355640.4238625048	3438464.8516995367	41038.0
上海市闵行区景江苑B区	上海市	355963.5378215635	3439751.6880606925	42741.0
上海市闵行区一品漫城(一期)(别墅)	上海市	356110.9469855757	3443829.5762228738	66776.0
上海市闵行区颂和苑	上海市	356442.39442914294	3434561.1690697744	29104.0
上海市闵行区一品漫城二期（别墅）	上海市	356053.86323383637	3443657.529351519	77501.0
上海市闵行区浦江世博家园七街坊	上海市	356872.22277202597	3439375.4516991405	46438.0
上海市闵行区浦江坤庭—翠御	上海市	355549.2644135353	3440906.318616331	73341.0
上海市闵行区浦江世博家园十三街坊	上海市	356872.22277202597	3439375.4516991405	50348.0
上海市闵行区浦江世博家园八街坊	上海市	356872.22277202597	3439375.4516991405	48340.0
上海市闵行区浦江世博家园二街坊	上海市	356872.22277202597	3439375.4516991405	51415.0
上海市闵行区浦江世博家园二街坊	上海市	356872.22277202597	3439375.4516991405	51415.0
上海市闵行区景舒苑东十村	上海市	345160.9684946881	3443451.970756717	44738.0
上海市闵行区新浦江城(浦申路1288弄)	上海市	356597.7291188167	3441333.5638308376	72999.0
上海市闵行区浦江华侨城6期	上海市	356877.5964982189	3441547.025458839	80134.0
上海市闵行区浦江世博家园十街坊	上海市	357232.10961196653	3439154.899272719	47855.0
上海市闵行区景舒苑七村	上海市	345160.9684946881	3443451.970756717	45766.0
上海市闵行区新浦江城(浦驰路1336弄)	上海市	356290.8521819871	3441247.8002716857	80322.0
上海市闵行区浦江世博家园六街坊	上海市	356872.22277202597	3439375.4516991405	49947.0
上海市闵行区景舒苑四村	上海市	356208.9717048173	3438936.7292714757	38589.0
上海市闵行区浦江世博家园七街坊	上海市	356872.22277202597	3439375.4516991405	46438.0
上海市闵行区浦江坤庭—翠御	上海市	355549.2644135353	3440906.318616331	73341.0
上海市闵行区新浦江城(浦驰路1809弄)	上海市	355714.1022355051	3442124.308069248	65823.0
上海市闵行区世博家园十一街坊	上海市	356869.3291293832	3439074.7794429883	49273.0
上海市闵行区一品漫城(一期)(别墅)	上海市	356110.9469855757	3443829.5762228738	66776.0
上海市闵行区一品漫城四期（别墅）	上海市	355468.31320297474	3443740.6168268193	70175.0
上海市闵行区新浦江城(浦锦路1658弄)	上海市	355742.6365568001	3442350.4894617638	75511.0
上海市闵行区一品漫城(四期)(公寓)	上海市	355468.31320297474	3443740.6168268193	68738.0
上海市闵行区景舒苑六村	上海市	355555.6937796695	3438946.574706425	40907.0
上海市闵行区滨浦新苑一村	上海市	356970.57956508425	3438392.4769282686	44532.0
上海市闵行区滨浦新苑四村	上海市	356264.42823826324	3437972.5732280477	42049.0
上海市闵行区浦江坤庭—璞御	上海市	355666.474261291	3441069.879703629	68870.0
上海市闵行区万科翡翠别墅	上海市	355136.33488867147	3442642.6798740746	103545.0
上海市闵行区景舒苑三村	上海市	356028.42251355643	3438856.7881925106	39893.0
上海市闵行区景舒苑二村	上海市	356102.6927346897	3439228.8679725514	42015.0
上海市闵行区一品漫城三期（别墅）	上海市	355678.3344329527	3443678.082037354	59065.0
上海市闵行区陈南路418弄	上海市	356491.49034293875	3440740.426220815	46059.0
上海市闵行区浦江世博家园五街坊	上海市	356872.22277202597	3439375.4516991405	51571.0
上海市闵行区浦江世博家园五街坊	上海市	356872.22277202597	3439375.4516991405	51571.0
上海市闵行区一品漫城(五期)	上海市	355301.0451206225	3443455.805507268	75384.0
上海市闵行区永康城兴利苑	上海市	356188.72474807943	3434307.5668082787	29414.0
上海市闵行区滨浦新苑七村	上海市	356264.42823826324	3437972.5732280477	37647.0
上海市闵行区和康苑	上海市	356435.3388525038	3434300.4302856494	30040.0
上海市闵行区景江苑E区	上海市	355498.3152636833	3439403.7559358575	39363.0
上海市闵行区鲁陈路3955弄	上海市	356309.03658490756	3440680.220587792	41754.0
上海市闵行区永康城丽华园	上海市	357269.5625646611	3434809.691532583	30442.0
上海市闵行区浦江颐城尚院	上海市	356513.6686263287	3441631.9044579947	72214.0
上海市闵行区永康城星华园	上海市	356691.08862248046	3434588.0308526913	28924.0
上海市闵行区永康城宝铭莲浦苑	上海市	357010.03184249066	3434273.943851649	30223.0
上海市闵行区永康城馨宁佳苑	上海市	357275.0948149223	3434235.3911207416	31344.0
上海市闵行区永康城欣康苑	上海市	357295.88639812905	3434564.6844005794	33514.0
上海市闵行区桂鸿院	上海市	355752.5218775362	3441985.416926136	83919.0
上海市闵行区浦秀馨苑	上海市	355538.6146507744	3440397.0889338083	45957.0
上海市闵行区新城千禧公园	上海市	357354.0331447278	3433497.157778641	54900.0
上海市闵行区永康城盛华园	上海市	356744.4931586874	3434298.6539603746	29406.0
上海市闵行区旭辉江山都会	上海市	357488.9990640345	3433480.295024752	51997.0
上海市闵行区永康城佳兴苑	上海市	357498.5285146859	3434594.7846398847	31705.0
上海市闵行区新浦江城(江桦路200弄)	上海市	356401.85887534247	3442505.2390660206	76990.0
上海市闵行区浦江世博家园十五街坊	上海市	356872.22277202597	3439375.4516991405	44530.0
上海市闵行区景舒苑中十村	上海市	345160.9684946881	3443451.970756717	53631.0
上海市闵行区浦江世博家园九街坊	上海市	356872.22277202597	3439375.4516991405	47075.0
上海市闵行区永康城玉兰苑	上海市	356353.94481744006	3433236.851255903	29112.0
上海市闵行区永康城锦宏苑	上海市	357500.00042935857	3434253.3030728754	32953.0
上海市闵行区浦秀苑	上海市	355649.7743331528	3440001.403213627	40420.0
上海市闵行区景舒苑八村	上海市	345160.9684946881	3443451.970756717	42470.0
上海市闵行区浦江世博家园十二街坊	上海市	356872.22277202597	3439375.4516991405	54862.0
上海市闵行区保利茉莉公馆一期	上海市	355580.9841189879	3441366.6940231323	91515.0
上海市闵行区景舒苑五村东区	上海市	356194.22340666875	3438589.420261163	39234.0
上海市闵行区浦江世博家园十四街坊	上海市	356872.22277202597	3439375.4516991405	46216.0
上海市闵行区鲁康路1198弄	上海市	356744.4931586874	3434298.6539603746	34415.0
上海市闵行区上海桃花源(爱莲园)	上海市	355737.7289778883	3442644.9337925436	64523.0
上海市闵行区保利茉莉公馆二期	上海市	355284.6437586853	3441287.4074802743	84962.0
上海市闵行区建发浦上湾	上海市	357032.67105915427	3433532.838768089	53746.0
上海市闵行区永康城永锦苑	上海市	356690.39272289013	3434058.6639863974	30024.0
上海市闵行区新浦江城(江桦路199弄)	上海市	356507.1542396309	3442489.993516281	70316.0
上海市闵行区浦江世博家园九街坊	上海市	356872.22277202597	3439375.4516991405	47075.0
上海市闵行区景江苑C区	上海市	355804.73846687	3439480.8502894803	42158.0
上海市闵行区浦江颐城晶寓	上海市	356776.9105937029	3441997.5460246475	72286.0
上海市闵行区永康城香樟苑	上海市	357009.2369014921	3434636.1376080057	31445.0
上海市闵行区景舒苑一村	上海市	355908.5931218929	3439187.5125572025	44271.0
上海市闵行区滨浦新苑九村	上海市	355733.3122777331	3437785.7213986465	35665.0
上海市闵行区浦江坤庭—枫郡	上海市	355742.2127665343	3440787.790412842	73063.0
上海市闵行区永康城浦晨雅苑	上海市	356999.5057430734	3434024.874135813	32037.0
上海市闵行区永康城浦芳苑	上海市	357522.0341843652	3434754.9780786247	30983.0
上海市闵行区陆家嘴红醍半岛(别墅)	上海市	355173.41464973084	3441745.7083231746	71320.0
上海市闵行区景江苑D区	上海市	356024.9587085487	3439535.232975819	42103.0
上海市闵行区一品漫城三期（公寓）	上海市	355678.3344329527	3443678.082037354	61675.0
上海市闵行区浦江世博家园四街坊	上海市	356872.22277202597	3439375.4516991405	50188.0
上海市闵行区新浦江城（四期）	上海市	356085.05701518746	3441259.299949138	62408.0
上海市闵行区保利锦上	上海市	356571.17471557437	3440265.964416853	84397.0
上海市闵行区一品漫城二期（公寓）	上海市	356026.30166372505	3443650.93907009	75419.0
上海市闵行区长岛别墅	上海市	342386.4509527653	3436399.4561333107	41627.0
上海市闵行区旭丽花园	上海市	345839.330989506	3434978.325469051	49932.0
上海市闵行区山水世纪	上海市	341488.8959521124	3436588.9856436006	67381.0
上海市闵行区马桥镇西街3号	上海市	363711.63625249185	3443749.661541997	31183.0
上海市闵行区华府天地愉园	上海市	342724.6203017215	3436854.6504924246	63028.0
上海市闵行区中房森林别墅	上海市	342908.4623655374	3436083.6648383066	68301.0
上海市闵行区中星红庐	上海市	343372.5950551132	3436127.622044962	78169.0
上海市闵行区绿城玫瑰园	上海市	347891.91816547903	3447988.6148360735	75185.0
上海市闵行区富岩路335弄	上海市	343957.9472660573	3434610.285801171	28501.0
上海市闵行区马桥镇西街8号	上海市	363671.1449850073	3443720.2200546134	26076.0
上海市闵行区富岩路15号	上海市	344155.12283500814	3434077.4409695957	27817.0
上海市闵行区新明德公寓	上海市	344153.4294935707	3434444.132380298	40424.0
上海市闵行区敬南苑	上海市	343771.21859159746	3434520.346031215	32451.0
上海市闵行区马桥镇东街11号	上海市	344270.98120171647	3434222.069634446	25497.0
上海市闵行区联仲都悦汇	上海市	342924.6248967002	3434639.9805281106	41002.0
上海市闵行区南中街54号	上海市	344007.0784623442	3434065.6422227905	25768.0
上海市闵行区德信交投·隐秀云庐	上海市	338903.89164562064	3452422.407541941	47883.0
上海市闵行区玖玺	上海市	341641.09924861963	3435980.0258273184	50268.0
上海市闵行区御涛园	上海市	342295.49352363904	3435963.394024235	72451.0
上海市闵行区富岩路23号	上海市	344190.05124741653	3434262.3724962813	28067.0
上海市闵行区马桥新村	上海市	343961.3254708735	3434183.3961112346	28397.0
上海市闵行区红庐雅颂别墅	上海市	343787.1621271054	3435165.7715333193	85650.0
上海市闵行区富岩路22号	上海市	344122.7870812695	3434278.523693166	32077.0
上海市闵行区马桥镇西街4号	上海市	343915.4366718258	3434115.99108743	26688.0
上海市闵行区富岩路328弄	上海市	344043.3004281913	3434625.52766491	28577.0
上海市普陀区纺鑫苑	上海市	350596.6608553475	3457519.0337192765	89196.0
上海市普陀区陕西北路1283弄	上海市	351265.06048918783	3457627.8423166373	81744.0
上海市普陀区事久馨苑	上海市	350251.2365027183	3457208.7706534113	74163.0
上海市普陀区昌化路977弄	上海市	351427.93156828504	3458097.407633816	74212.0
上海市普陀区沙田大厦(公寓)	上海市	350438.4496437375	3457175.1540241465	74979.0
上海市普陀区长寿路790号	上海市	350168.9903812495	3457107.6421697345	69062.0
上海市普陀区长寿路792弄	上海市	350118.7836787265	3457106.1777125807	59811.0
上海市普陀区电力公寓	上海市	350533.01900940086	3457857.05031864	74489.0
上海市普陀区燕兴大厦	上海市	351193.72376507404	3458181.7981555806	71925.0
上海市普陀区乐怡苑(普陀)	上海市	350254.20946601906	3457802.608743622	69167.0
上海市普陀区澳门公寓	上海市	350602.45828859496	3457760.433983801	62235.0
上海市普陀区九茂小区	上海市	351308.6789376644	3457505.194680847	71648.0
上海市普陀区玉城宝都大厦	上海市	351265.06048918783	3457627.8423166373	65902.0
上海市普陀区大上海城市花园	上海市	350116.5325029646	3457889.5840137624	96634.0
上海市普陀区兴运大厦	上海市	350612.88338896894	3457579.7812209916	74375.0
上海市普陀区澳门大厦	上海市	350627.1742871624	3457902.3060376765	73293.0
上海市普陀区宝华雅苑	上海市	350437.920312435	3457346.8176486366	101658.0
上海市普陀区大众河滨大厦	上海市	350010.8114914182	3456859.2166074617	79975.0
上海市普陀区日月星辰	上海市	351160.85003991425	3457717.981054774	79573.0
上海市普陀区上海知音苑	上海市	349794.6739004904	3456754.4016269464	94750.0
上海市普陀区芳华公寓	上海市	350374.89205574	3457370.2187007996	70262.0
上海市普陀区西部俊园	上海市	350265.4868177244	3457002.246613033	100230.0
上海市普陀区水岸茗苑	上海市	349720.0957715593	3456574.5157990046	94608.0
上海市普陀区秋水云庐	上海市	351504.04968748253	3458025.0182243004	87409.0
上海市普陀区云都苑	上海市	350729.45243695617	3457799.41231226	76229.0
上海市普陀区河滨围城	上海市	351394.58937075606	3458306.035149555	95149.0
上海市普陀区汇丽花园	上海市	349954.4040012923	3456944.9395250347	93843.0
上海市普陀区富丽花苑	上海市	351228.8129546371	3458118.095319735	79442.0
上海市普陀区常德大厦	上海市	350682.28965721146	3457541.2380435057	66527.0
上海市普陀区长乐大厦(普陀)	上海市	350460.7898970943	3457128.6619428415	71893.0
上海市普陀区新会苑	上海市	350789.9008599132	3457200.3583344035	108262.0
上海市普陀区蔚蓝水岸	上海市	349627.38923044526	3456320.510332201	126110.0
上海市普陀区荣联公寓	上海市	350535.6508091402	3457955.424316234	62928.0
上海市普陀区绿洲城市花园	上海市	350207.3662486526	3457600.7384967254	92949.0
上海市普陀区长寿大厦	上海市	350375.2795602882	3457134.614360342	75690.0
上海市普陀区宗鑫公寓	上海市	351867.31560760085	3457799.2957591433	78992.0
上海市普陀区富源小区	上海市	350395.2565895403	3457292.167366285	78766.0
上海市普陀区同德公寓	上海市	350971.55541870295	3457364.4572478053	78622.0
上海市普陀区正红里	上海市	351515.35316063825	3458102.565576734	89323.0
上海市普陀区星海大厦	上海市	351191.3799718467	3458008.507059125	65821.0
上海市普陀区国鑫大厦	上海市	350332.6908060836	3457139.1417674595	70505.0
上海市普陀区澳门家园	上海市	350573.2685194505	3457875.9395158766	76509.0
上海市普陀区天纪公寓	上海市	350525.7775595415	3457115.324023216	74171.0
上海市普陀区沙田花园	上海市	350379.4813205622	3457013.436841647	82781.0
上海市普陀区维多利广场	上海市	351124.9573889344	3457650.0441632047	81789.0
上海市普陀区日高公寓	上海市	350419.3313349019	3457017.589883673	82777.0
上海市普陀区长寿新村(普陀)	上海市	350551.7779782592	3457705.769552171	71761.0
上海市普陀区恒达公寓	上海市	350988.0881559709	3457494.5759858955	70986.0
上海市普陀区泰极大厦	上海市	350850.01023202605	3457713.1449648663	71755.0
上海市普陀区康怡苑	上海市	350411.40074477997	3457812.69935075	75375.0
上海市普陀区长寿苑	上海市	350674.28836548055	3457285.5701688854	75473.0
上海市普陀区绿洲尧舜公寓	上海市	350504.2448010399	3457549.667906221	136139.0
上海市普陀区长久大厦	上海市	350646.1261049955	3457183.525290232	71837.0
